created_at,updated_at,deleted,id,parent_id,title,title_ar,location_type_id,latlng,admin_level_id,description,postal_code,country_id,tags,full_location,id_tree
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,164,,Novooleksandrivka,,1,POINT(34.9969 48.3454),,,,,,"Novooleksandrivka, Dnipropetrovska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,165,,Almazna,,1,POINT(38.5833 48.5167),,,,,,"Almazna, Luhanska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,166,,Shabelkivka,,1,POINT(37.4881 48.7608),,,,,,"Shabelkivka, Donetska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,167,,Obroshino,,1,POINT(23.8686 49.7853),,,,,,"Obroshino, Lvivska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,168,,Novopillia,,1,POINT(33.5278 47.9539),,,,,,"Novopillia, Dnipropetrovska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,169,,Simeiz,,1,POINT(34.0044 44.4053),,,,,,"Simeiz, Krym, Avtonomna Respublika",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,170,,Novosilky,,1,POINT(30.4544 50.3544),,,,,,"Novosilky, Kyiv, Misto",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,171,,Duliby,,1,POINT(23.8167 49.2306),,,,,,"Duliby, Lvivska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,172,,Kryukivshchyna,,1,POINT(30.3681 50.3683),,,,,,"Kryukivshchyna, Kyivska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,173,,Rohan,,1,POINT(36.4889 49.9044),,,,,,"Rohan, Kharkivska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,174,,Mykhaylivka-Rubezhivka,,1,POINT(30.1458 50.5003),,,,,,"Mykhaylivka-Rubezhivka, Kyivska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,175,,Valianivske,,1,POINT(39.5611 48.0767),,,,,,"Valianivske, Luhanska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,176,,Malokaterynivka,,1,POINT(35.2591 47.657),,,,,,"Malokaterynivka, Zaporizka Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,177,,Vylok,,1,POINT(22.8379 48.1119),,,,,,"Vylok, Zakarpatska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,178,,Kulynychi,,1,POINT(36.3833 49.98),,,,,,"Kulynychi, Kharkivska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,179,,Sadky,,1,POINT(33.4602 49.009),,,,,,"Sadky, Poltavska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,180,,Pervomaiskyi,,1,POINT(38.7875 47.9736),,,,,,"Pervomaiskyi, Donetska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,181,,Brytivka,,1,POINT(30.2833 46.1722),,,,,,"Brytivka, Odeska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,182,,Blyzhnie,,1,POINT(35.3306 45.0569),,,,,,"Blyzhnie, Krym, Avtonomna Respublika",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,183,,Lyubymivka,,1,POINT(35.1772 48.3721),,,,,,"Lyubymivka, Dnipropetrovska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,184,,Mala Rohan,,1,POINT(36.4874 49.9379),,,,,,"Mala Rohan, Kharkivska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,185,,Kaihador,,1,POINT(35.3553 44.9633),,,,,,"Kaihador, Krym, Avtonomna Respublika",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,186,,Nikita,,1,POINT(34.2353 44.5111),,,,,,"Nikita, Krym, Avtonomna Respublika",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,187,,Tereshky,,1,POINT(34.6227 49.5471),,,,,,"Tereshky, Poltavska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,188,,Zarichany,,1,POINT(28.65 50.23),,,,,,"Zarichany, Zhytomyrska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,189,,Aviatorske,,1,POINT(35.083 48.3664),,,,,,"Aviatorske, Dnipropetrovska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,190,,Mykhailivka,,1,POINT(38.9025 48.4964),,,,,,"Mykhailivka, Luhanska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,191,,Verkhnosadove,,1,POINT(33.7056 44.6889),,,,,,"Verkhnosadove, Sevastopol, Misto",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,192,,Aeroflotskyi,,1,POINT(34 45.0194),,,,,,"Aeroflotskyi, Krym, Avtonomna Respublika",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,193,,Chornotysiv,,1,POINT(23.0536 48.0783),,,,,,"Chornotysiv, Zakarpatska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,194,,Borki,,1,POINT(23.9178 49.9133),,,,,,"Borki, Lvivska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,195,,Piilo,,1,POINT(24.3036 49.0028),,,,,,"Piilo, Ivano-Frankivska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,196,,Yablunytsia,,1,POINT(24.4944 48.3278),,,,,,"Yablunytsia, Ivano-Frankivska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,197,,Dobrovlyany,,1,POINT(25.754 48.6641),,,,,,"Dobrovlyany, Ternopilska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,198,,Bilshivtsi,,1,POINT(24.7464 49.1856),,,,,,"Bilshivtsi, Ivano-Frankivska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,199,,Ruski Tyshky,,1,POINT(36.4174 50.1371),,,,,,"Ruski Tyshky, Kharkivska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,200,,Shcherbani,,1,POINT(34.5385 49.5334),,,,,,"Shcherbani, Poltavska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,201,,Stari Kodaky,,1,POINT(35.124 48.3768),,,,,,"Stari Kodaky, Dnipropetrovska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,202,,Berezivka,,1,POINT(36.0642 49.9058),,,,,,"Berezivka, Kharkivska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,203,,Nasypne,,1,POINT(35.2958 45.0458),,,,,,"Nasypne, Krym, Avtonomna Respublika",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,204,,Lisnyky,,1,POINT(30.5158 50.3039),,,,,,"Lisnyky, Kyivska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,205,,Andriivka,,1,POINT(33.5635 44.8161),,,,,,"Andriivka, Sevastopol, Misto",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,206,,Iverske,,1,POINT(36.9608 48.6367),,,,,,"Iverske, Donetska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,207,,Chukaluvka,,1,POINT(24.6897 48.8681),,,,,,"Chukaluvka, Ivano-Frankivska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,208,,Pokrovske,,1,POINT(37.4658 47.0503),,,,,,"Pokrovske, Donetska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,209,,Solomonovo,,1,POINT(22.1639 48.4306),,,,,,"Solomonovo, Zakarpatska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,210,,Lavky,,1,POINT(22.6944 48.48),,,,,,"Lavky, Zakarpatska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,211,,Slobozhanske,,1,POINT(36.4136 50.1928),,,,,,"Slobozhanske, Kharkivska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,212,,Shevchenkivske,,1,POINT(33.595 48.0985),,,,,,"Shevchenkivske, Dnipropetrovska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,213,,Krasnokamianka,,1,POINT(34.2931 44.5625),,,,,,"Krasnokamianka, Krym, Avtonomna Respublika",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,214,,Bairachky,,1,POINT(38.5992 48.3883),,,,,,"Bairachky, Luhanska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,215,,Marianivka,,1,POINT(33.5294 48.3118),,,,,,"Marianivka, Dnipropetrovska Oblast",
2023-11-07 22:18:28.791477,2023-11-07 22:18:28.791477,,216,,Volodymyr-Volynskyi,,1,POINT(24.3236 50.8525),,,,,,"Volodymyr-Volynskyi, Volynska Oblast",
